label	text
hatespeech	i am <percent> irish origin both parents irish no dirty jew here the kike never infected ireland
offensive	nogs jews and dykes how enriching
offensive	i would say its the jews but well it is sorta its not that simple
offensive	if the solution is to give jerusalem international status just pump it full of immigrants like the jew bastards have done to all our cities if it everyone then no one will fight over it
offensive	maybe they told him that his child would get to be king of africa they would be lying of course only full jews get the privilege of ruling once whites have been banished and the east asians have been taken care of
offensive	i am a retarded fucking jew
offensive	i have jew relations but they are not friends zero jew friends i was raised in the south and i always point out how their retard politics made it very hard for a right wing mischling kid with a military dad raised in the south
hatespeech	<user> probably sits around reading <number> shades of grey imagining a virile nazi seducing her then she sets the book down and sees her kike husband in bed next to her
offensive	thanks for reminding us natsoc is pan nationalist all ppl have a right to their own nation free of jews globalists
hatespeech	i have no doubt rads would say i sound kike you
hatespeech	tsekk kike you need a history lesson faggot
hatespeech	go back to twitter this is a kike free community
hatespeech	would not the kike sell it to the nigger they do not ever give things away for free
hatespeech	meet the jew brainwashed nigger who brought down the nfl by trying to bring down whitey maga white genocide alt right jewish war on whites nfl kaepernick
hatespeech	<user> holocaust is a big lie there is no evidence about that holocaust_big_lie
offensive	just call the jews what they really are god suplanters
hatespeech	he does look like a kike
hatespeech	your memes are shit you can only call someone a kike and that it
hatespeech	when your pussy self is worth a grammatically sound and proper editing then perhaps you will get to read without using your little brain to decipher i really do not have to impress a little kike minded subversive like yourself peace tho trumpowitz so ironical ironybro faggot
